# Source,Word,Pronunciation,Part of Speech,Definitions...
od,turbulent,ˈtəːbiɚlənt,
od,melanomata,ˌmɛləˈnomədə,
od,bulb,bəlb,
od,cranio-pharyngeal,ˌkreniofəˈrɪndʒ(i)əl,
od,melanoma,ˌmɛləˈnomə,
od,separation,ˌsɛpəˈreʃən,
od,cnida,ˈknʌɪdə,
od,trigone,trɪˈɡon,
od,adenolymphoma,ˌædn̩oˌlɪmˈfomə,
od,embryology,ˌɛmbriˈalədʒi,
od,bacca,ˈbakə,
od,lei,le,
od,flaccid,ˈflæsəd,
od,palatoglossus,ˌpælədoˈɡlasəs,
od,flap,flæp,
od,palatal,ˈpæləd(ə)l,
od,mucosae,myuˈkozi,
od,reconstruction,ˌrikənˈstrʌkʃən,
od,hemifacial,ˌhɛməˈfeʃ(ə)l,
od,committee,ˌkaməˈti,
od,develop,dəˈvɛləp,
od,trimaran,ˈtraɪməˌræn,
od,albright,ˈɔlbraɪt,
od,panoral,ˌpænˈnɔrəl,
od,cart,kart,
od,sentinel,ˈsɛntn̩əl,
od,implication,ˌɪmpləˈkeʃən,
od,neuralgia,n(j)ʊˈrældʒə,
od,mallei,ˈmæliˌaɪ,
od,mastication,ˌmæstəˈkeʃən,
od,attachment,əˈtætʃmənt,
od,fungus,ˈfʌŋɡəs,
od,scalene,ˈskeˌlin,
od,vaso-motor,ˌvezoˈmodəː,
od,genioglossus,ˌdʒiniɚˈɡlasəs,
od,dissect,dəˈsɛk(t),
od,folliculitis,fəˌlɪkiɚˈlaɪdᵻs,
od,vessel,ˈvɛs(ə)l,
od,masseteric,ˌmæsəˈtɛrɪk,
od,destructive,dəˈstrʌktɪv,
od,local,ˈlokəl,
od,apec,ˈeˌpɛk,
od,water,ˈwɔdəː,
od,fenestration,ˌfɛnəˈstreʃən,
od,dive,daɪv,
od,pterygoid,ˈtɛɚˌɡɔɪd,
od,hurtle,ˈhəːt(ə)l,
od,styloid,ˈstaɪˌlɔɪd,
od,open,ˈop(ə)n,
od,contralateral,ˌkantrəˈlædəːəl,
od,plenum,ˈplɛn(ə)m,
od,plane,plen,
od,intra-osseous,ˌɪntrəˈasiɚs,
od,incus,ˈɪŋkəs,
od,lobe,lob,
od,dix,diːs,
od,unitistic,ˌyunəˈtɪstɪk,
od,synchondrosis,sɪŋkɒnˈdrosɪs,
od,free,fri,
od,augmentation,ˌɔɡmənˈteʃən,
od,cheek,tʃik,
od,capa,ˈkaːpə,
od,chondrocranium,ˌkandrəˈkreniɚm,
od,gloss-epiglottic,ˌɡlɔsoˌɛpəˈɡladɪk,
od,ebb,ɛb,
od,xxxx,ˌfɔrˈɛks,
od,genital,ˈdʒɛnəd(ə)l,
od,pendred,ˈpɛndrəd,
od,necrobacillosis,ˌnɛkroˌbæsəˈlosəs,
od,dermal,ˈdəːm(ə)l,
od,palate,ˈpælət,
od,blue,blu,
od,marble,ˈmarbəl,
od,neuroma,n(j)ʊˈromə,
od,gorlin,ˈɡɔrlən,
od,cap,kæp,
od,agger,ˈæɡəː,
od,fascicular,fəˈsɪkiɚləː,
od,thin,θɪn,
od,gingiva,dʒᵻnˈdʒaɪvə,
od,vallecula,vəˈlɛkiɚlə,
od,horner,ˈhɔrnəː,
od,pierce,piɚs,
od,constrictor,kənˈstrɪktəː,
od,muscular,ˈmʌskiɚləː,
od,carcinomatous,ˌkarsəˈnamədəs,
od,suture,ˈsutʃəː,
od,delphian,ˈdɛlfiɚn,
od,sturge-weber,stəːdʒˈwɛbə,
od,inclusion,ᵻnˈkluʒ(ə)n,
od,mento,ˈmɛnˌto,
od,spinose,spʌɪˈnos,
od,cavity,ˈkævədi,
od,rhinosinusitis,ˌraɪnoˌsaɪnəˈsaɪdᵻs,
od,dentition,dɛnˈtɪʃən,
od,ectodermal,ˌɛktəˈdəːm(ə)l,
od,twell,twɛl,
od,supracoracoid,ˌsuprəˈkɔrəˌkɔɪd,
od,incomplete,ˌɪnkəmˈplit,
od,non,nan,
od,irradiation,ᵻˌrediˈeʃən,
od,non-toxic,nanˈtaksɪk,
od,fungoidal,ˌfʌŋˈŋɡɔɪd(ə)l,
od,angioedema,ˌændʒioəˈdimə,
od,ant,ænt,
od,chylous,ˈkaɪləs,
od,expect,ᵻkˈspɛk(t),
od,perineural,ˌpɛɚˈn(j)ʊrəl,
od,incisive,ᵻnˈsaɪsɪv,
od,chocolate,ˈtʃɔk(ə)lət,
od,dumbbell,ˈdʌmˌbɛl,
od,lens,lɛnz,
od,commissure,ˈkaməˌʃʊr,
od,deviate,ˈdiviˌet,
od,pacchionian,ˌpækiˈoniɚn,
od,compartment,kəmˈpartmənt,
od,lw,ˌɛlˈdʌbəlˌyu,
od,vestibulocochlear,vɛˌstɪbiɚloˈkokliɚː,
od,adult,əˈdʌlt,
od,medical,ˈmɛdək(ə)l,
od,osteodermal,ˌastioˈdəːm(ə)l,
od,dwarf,d(w)ɔrf,
od,mucin,ˈmyus(ə)n,
od,mild,maɪld,
od,aural,ˈɔrəl,
od,fibro-lipoma,ˌfaɪbroləˈpomə,
od,familial,fəˈmɪliɚl,
od,petrosal,pɛˈtros(ə)l,
od,pseudogout,ˌsudoˈɡaʊt,
od,empest,əmˈpɛst,
od,hypophysial,hʌɪpoˈfɪziɚl,
od,trapezius,trəˈpiːziɚs,
od,pedunculated,pəˈdʌŋkiɚˌledᵻd,
od,transfer,ˈtræn(t)sfəː,
od,xeroderma,ˌzɪrəˈdəːmə,
od,group,ɡrup,
od,miniature,ˈmɪn(i)əˌtʃʊɚ,
od,deli,ˈdɛli,
od,nasolabial,ˌnezoˈlebiɚl,
od,dene,diːn,
od,granulation,ˌɡræniɚˈleʃən,
od,ossicular,aˈsɪkiɚləː,
od,unix,ˈyunɪks,
od,electrode,əˈlɛktrod,
od,invasion,ᵻnˈveʒən,
od,monostatic,ˌmanoˈstædɪk,
od,embryopathy,ˌɛmbriˈapəθi,
od,hyo-epiglottic,ˌhaɪoˌɛpəˈɡladɪk,
od,symphysis,ˈsɪmfɪsɪs,
od,sensorineural,ˌsɛn(t)səːiˈn(j)ʊrəl,
od,inherit,ᵻnˈhɛɚt,
od,lymphadenitis,lɪmfadɪˈnʌɪtɪs,
od,retrobulbar,ˌrɛtroˈbʌlbəː,
od,tubercle,ˈtyubəːk(ə)l,
od,cocaine,koˈken,
od,levator,ləˈvedəː,
od,appendixes,əˈpɛndᵻksᵻz,
od,mensa,ˈmɛn(t)sə,
od,geniohyoid,ˌdʒinioˈhaɪˌɔɪd,
od,epitympanic,ˌɛpɪtɪmˈpanɪk,
od,sellie,ˈsɛli,
od,antibody,ˈæn(t)əˌbadi,
od,ramus,ˈreməs,
od,intranidal,ˌɪntrəˈnaɪd(ə)l,
od,sporadic,spəˈrædɪk,
od,hogskin,ˈhɔɡˌskɪn,
od,hypercalcaemia,ˌhaɪpəːˌkælˈsimiɚ,
od,tritical,ˈtrɪtɪkəl,
od,suppurative,ˈsʌpiɚˌredɪv,
od,disassociate,ˌdɪsəˈsoʃiˌet,
od,periodontal,ˌpɛrioˈdan(t)l,
od,maxilla,mækˈsɪlə,
od,stickler,ˈstɪk(ə)ləː,
od,lesser,ˈlɛsəː,
od,myopia,maɪˈopiɚ,
od,annulus,ˈæniɚləs,
od,sheath,ʃiθ,
od,turbinate,ˈtəːbɪnət,
od,capsule,ˈkæpsəl,
od,malleus,ˈmæliɚs,
od,rami,ˈreˌmaɪ,
od,lymphoblastic,ˌlɪmfəˈblæstɪk,
od,calcific,ˌkælˈsɪfɪk,
od,af,æf,
od,pouch,paʊtʃ,
od,coalescent,ˌkoəˈlɛsənt,
od,goitre,ˈɡɔɪdəː,
od,abducens,æbˈdyus(ə)nz,
od,pharyngo-oesophageal,fəˌrɪŋɡoəˌsafəˈdʒiɚl,
od,acinic,əˈsɪnɪk,
od,dendritic,dɛnˈdrɪdɪk,
od,edge,ɛdʒ,
od,bruxism,ˈbrʌkˌsɪzəm,
od,par,par,
od,confluence,ˈkanfləwən(t)s,
od,clinoid,ˈklʌɪnɔɪd,
od,perioptic,ˌpɛriˈaptɪk,
od,laryngotracheal,ləˌrɪŋɡoˈtrekiɚl,
od,polyostotic,ˌpalioˈstadɪk,
od,lamella,ləˈmɛlə,
od,genu,ˈdʒiːnyu,
od,pseudofracture,ˈsudoˌfræk(t)ʃəː,
od,neurovascular,ˌn(j)ʊroˈvæskiɚləː,
od,crus,krʌs,
od,endophytic,ˌɛndəˈfɪdɪk,
od,hefner,ˈhɛfnə,
od,hard,hard,
od,orbitosphenoid,ˌɔrbədoˈsfiˌnɔɪd,
od,Mensae,ˈmɛnsaɪ,
od,major,ˈmedʒəː,
od,digastric,daɪˈɡæstrɪk,
od,infra-orbital,ˌɪnfrəˈɔrbəd(ə)l,
od,flow,flo,
od,neurilemmoma,ˌn(j)ʊrələˈmomə,
od,confluent,ˈkɒnflʊɚnt,
od,pigmentose,ˈpɪɡmənˌtos,
od,manubrium,məˈnubriɚm,
od,incisor,ᵻnˈsaɪzəː,
od,midfacial,ˌmɪdˈfeʃ(ə)l,
od,appendix,əˈpɛndɪks,
od,alt,alt,
od,maxillae,mækˈsɪli,
od,physiologic,ˌfɪziɚˈladʒɪk,
od,aniridia,ænaiɚˈrɪdiɚ,
od,nonan,ˈnonən,
od,camel,ˈkæm(ə)l,
od,tensor,ˈtɛn(t)səː,
od,attach,əˈtætʃ,
od,sepsis,ˈsɛpsəs,
od,blood,bləd,
od,native,ˈnedɪv,
od,dura,dyuəːə,
od,cornu,ˈkɔːnyu,
od,xerostomia,ˌzɪroˈstomiɚ,
od,collie,ˈkali,
od,hypaesthesia,hɪpɪsˈθiːsiɚ,
od,gingivae,dʒᵻnˈdʒaɪvi,
od,sequence,ˈsikwən(t)s,
od,drive,draɪv,
od,mucocutaneous,ˌmyukoˌkyuˈteniɚs,
od,arbour,ˈarbəː,
od,pillar,ˈpɪləː,
od,direct,dəˈrɛk(t),
od,falciform,ˈfælsəˌfɔrm,
od,zygomatic,ˌzaɪɡəˈmædɪk,
od,divide,dəˈvaɪd,
od,ecbatic,ɛkˈbatɪk,
od,olivary,ˈaləˌvɛri,
od,recti,ˈrɛkˌtaɪ,
od,epithelioma,ɛpɪˌθiːlɪˈomə,
od,membranous,ˈmɛmbrənəs,
od,spasm,ˈspæzəm,
od,hyoglossus,ˌhaɪoˈɡlɔsəs,
od,riedel,ˈrid(ə)l,
od,aspen,ˈaːspən,
od,superionic,ˌsupəːaɪˈanɪk,
od,canine,ˈkeˌnaɪn,
od,paraneoplastic,ˌpɛɚˌnioˈplæstɪk,
od,post-vaccinal,ˌpos(t)ˈvæksən(ə)l,
od,deletion,dəˈliʃən,
od,jugulodigastric,ˌdʒʌɡiɚloˌdaɪˈɡæstrɪk,
od,axil,ˈaksɪl,
od,neoplasia,ˌnioˈpleʒ(i)ə,
od,raphe,ˈrefi,
od,petro-occipital,ˌpɛtroakˈsɪpəd(ə)l,
od,detachment,dəˈtætʃmənt,
od,collins,ˈkalənz,
od,place,ples,
od,site,saɪt,
od,capias,ˈkapɪas,
od,atoner,əˈtonə,
od,dorsum,ˈdɔrsəm,
od,cranial,ˈkreniɚl,
od,cranio-facial,ˌkrenioˈfeʃ(ə)l,
od,partial,ˈparʃ(ə)l,
od,parotitis,ˌpɛɚˈtaɪdᵻs,
od,nucleus,ˈnyukliɚs,
od,nutrient,ˈnyutriɚnt,
od,aspergillum,aspəˈdʒɪləm,
od,dentine,ˈdɛnˌtin,
od,ganglion,ˈɡæŋɡliɚn,
od,atrioventricular,ˈetrɪovɛnˈtrɪkyulə,
od,retinal,ˈrɛtnˌæl,
od,silent,ˈsaɪlənt,
od,sarcoid,ˈsaːkɔɪd,
od,thyro-hyoid,ˌθaɪrəˈhaɪˌɔɪd,
od,hiatus,haɪˈedəs,
od,mental,ˈmɛn(t)l,
od,hamulus,ˈhamyuləs,
od,timpani,ˈtɪmpəni,
od,bad,bæd,
od,muscularis,ˌmʌskiɚˈlɛɚs,
od,glaucoma,ɡlɔˈkomə,
od,multiplicity,ˌmʌltəˈplɪsᵻdi,
od,vaso-constrictive,ˌvezokənˈstrɪktɪv,
od,eustachian,yuˈsteʃən,
od,dystrophic,dɪˈstrafɪk,
od,nonsuch,ˈnʌnˌsʌtʃ,
od,magma,ˈmæɡmə,
od,phrenic,ˈfrɛnɪk,
od,oval,ˈov(ə)l,
od,basi-sphenoid,ˌbesəˈsfiˌnɔɪd,
od,preganglionic,ˌpriˌɡæŋɡliˈanɪk,
od,migrant,ˈmaɪɡr(ə)nt,
od,cataract,ˈkædəˌræk(t),
od,true,tru,
od,bell,bɛl,
od,clavicle,ˈklavɪk(ə)l,
od,element,ˈɛləmənt,
od,parotiditis,pəˌradəˈdaɪdᵻs,
od,zonule,ˈzonyul,
od,virus,ˈvaɪrəs,
od,radical,ˈrædək(ə)l,
od,glottis,ˈɡladəs,
od,miscellaneous,ˌmɪsəˈleniɚs,
od,decompression,ˌdikəmˈprɛʃən,
od,enophthalmus,ɛnɒfˈθalməs,
od,globular,ˈɡlabiɚləː,
od,edition,əˈdɪʃən,
od,melanosis,ˌmɛləˈnosəs,
od,letterer-siwe,ˌlɛdəːəːˈsivə,
od,rhinorrhoea,ˌraɪnəˈriɚ,
od,ameloblastoma,əˌmɛloˌblæˈstomə,
od,proliferation,prəˌlɪfəˈreʃən,
od,straight,stret,
od,dilatation,ˌdɪləˈteʃən,
od,gene,dʒin,
od,framework,ˈfremˌwəːk,
od,antrum,ˈæntrəm,
od,gusher,ˈɡʌʃəː,
od,temporomandibular,ˌtɛmpəːoˌmænˈdɪbiɚləː,
od,myxoma,mɪkˈsomə,
od,mucosa,myuˈkozə,
od,fibroplasia,ˌfaɪbrəˈpleʒ(i)ə,
od,nose,noz,
od,kiss,kɪs,
od,touch,tətʃ,
od,surround,səˈraʊnd,
od,american,əˈmɛr(ə)k(ə)n,
od,hear,hiɚ,
od,relate,rəˈlet,
od,alar,ˈeləː,
od,ostium,ˈastiɚm,
od,ocular,ˈakiɚləː,
od,buccinator,ˈbʌksɪnetə,
od,rind,raɪnd,
od,sphenoidal,sfɪˈnɔɪdəl,
od,mylohyoid,ˌmaɪloˈhaɪˌɔɪd,
od,chondroid,ˈkɒndrɔɪd,
od,loop,lup,
od,ciliary,ˈsɪliˌɛri,
od,component,kəmˈponənt,
od,geniculate,dʒəˈnɪkiɚlət,
od,uvula,ˈyuviɚlə,
od,yercum,ˈiɚːkəm,
od,nervose,nəːˈvos,
od,exit,ˈɛɡzət,
od,abducentes,ˌæbdyuˈsɛntiz,
od,post,post,
od,paramastoid,ˌpɛɚˈmæsˌtɔɪd,
od,appendices,əˈpɛndəˌsiz,
od,non-vascular,nanˈvæskiɚləː,
od,tortuous,ˈtɔrtʃ(əw)əs,
od,herpetic,həˈpɛtɪk,
od,singular,ˈsɪŋɡiɚləː,
od,mycetoma,ˌmaɪsəˈtomə,
od,root,rut,
od,nasolacrimal,ˌnezoˈlækrəm(ə)l,
od,chep,tʃɛp,
od,actinomyces,ˌæktənoˈmaɪsiz,
od,pseudo-base,ˈsudoˌbes,
od,epiglottic,ɛpɪˈɡlɒtɪk,
od,dwarfism,ˈd(w)ɔrˌfɪzəm,
od,varicosity,ˌvɛɚˈkasədi,
od,adenoidal,ˌædnˈnɔɪd(ə)l,
od,transracial,ˌtrænzˈreʃ(ə)l,
od,thrombophlebitis,ˌθrambofləˈbaɪdᵻs,
od,palatine,ˈpæləˌtaɪn,
od,ophthalmic,apˈθælmɪk,
od,spectrum,ˈspɛktrəm,
od,elastic,əˈlæstɪk,
od,mastoiditis,ˌmæstɔɪˈdaɪdᵻs,
od,loss,lɔs,
od,microphthalmos,ˌmaɪkrapˈθælməs,
od,livid,ˈlɪvᵻd,
od,corniculate,kɔrˈnɪkiɚlət,
od,palsy,ˈpɔlzi,
od,issue,ˈɪʃyu,
od,levin,ˈlɛvən,
od,branch,bræn(t)ʃ,
od,labyrinth,ˈlæb(ə)ˌrɪnθ,
od,jugular,ˈdʒʌɡiɚləː,
od,mastoidectomy,ˌmæstɔɪˈdɛktəmi,
od,nasopalatine,ˌnezoˈpæləˌtaɪn,
od,unossified,ˌʌnˈnasəˌfaɪd,
od,plie,pliˈe,
od,aggressive,əˈɡrɛsɪv,
od,cylindrical,səˈlɪndrək(ə)l,
od,canvas,ˈkænvəs,
od,acinous,ˈæsənəs,
od,lymphogranuloma,ˌlɪmfoɡranyuˈlomə,
od,anti,ˈænˌtaɪ,
od,submaxillary,ˌsʌbˈmæksəˌlɛri,
od,crista,ˈkrɪstə,
od,mycoses,maɪˈkosiz,
od,kilian,ˈkɪliɚn,
od,critical,ˈkrɪdək(ə)l,
od,drove,drov,
od,pit,pɪt,
od,porus,ˈpɔrəs,
od,mel,mɛl,
od,approach,əˈprotʃ,
od,ar,ˌeˈar,
od,neurolemmoma,ˌn(j)ʊroləˈmomə,
od,retinitis,ˌrɛtnˈnaɪdᵻs,
od,cillosis,sɪˈlosɪs,
od,fungi,ˈfʌnˌdʒaɪ,
od,bibi,ˈbiːbiː,
od,quadrifid,ˈkwadrəˌfɪd,
od,ethmoid,ˈɛθˌmɔɪd,
od,gar,ɡar,
od,luetic,l(j)ʊˈɛtɪk,
od,crest,krɛst,
od,replacement,rəˈplesm(ə)nt,
od,diplopia,dɪˈplopiɚ,
od,danger,ˈdendʒəː,
od,otorrhoea,ˌodəˈriɚ,
od,osteochondritis,ˌastioˌkanˈdraɪdᵻs,
od,tympanic,tɪmˈpænɪk,
od,isolate,ˈaɪsəˌlet,
od,metaplasia,ˌmɛdəˈpleʒ(i)ə,
od,spindle,ˈspɪnd(ə)l,
od,corectomy,kəˈrɛktəmi,
od,prevertebral,ˌpriˈvəːdəbrəl,
od,meet,mit,
od,vertebro,ˌvəːdəbroˈstəːn(ə)l,
od,glory,ˈɡlɔri,
od,accuse,əˈkyuz,
od,ana,ˈanə,
od,premaxillary,priˈmæksəˌlɛri,
od,radionecrosis,ˌredionəˈkrosəs,
od,tonsil,ˈtan(t)s(ə)l,
od,cerebritis,sɛrɪˈbrʌɪtɪs,
od,fenestral,fɪˈnɛstral,
od,bill,bɪl,
od,tripod,ˈtraɪˌpad,
od,cochlea,ˈkɒkliːə,
od,bronc,braŋk,
od,papilla,pəˈpɪlə,
od,radicular,rəˈdɪkiɚləː,
od,extra-ocular,ˌɛkstrəˈakiɚləː,
od,robin,ˈrabən,
od,artefact,ˈardəˌfæk(t),
od,medialize,ˈmidiɚˌlaɪz,
od,stenosing,stɪˈnosɪŋ,
od,lingula,ˈlɪŋɡiɚlə,
od,collagen,ˈkalədʒən,
od,circumvallate,səːkəmˈvalet,
od,strut,strət,
od,larva,ˈlarvə,
od,around,əˈraʊnd,
od,dicrotic,daɪˈkradɪk,
od,dehiscence,dɪˈhɪsəns,
od,magnum,ˈmæɡnəm,
od,ridge,rɪdʒ,
od,apert,əˈpəːt,
od,deafness,ˈdɛfnəs,
od,pathologic,ˌpæθəˈladʒɪk,
od,anvil,ˈænvəl,
od,dorsal,ˈdɔrs(ə)l,
od,morning,ˈmɔrnɪŋ,
od,ach,ak,
od,nematocyst,ˈnimədəˌsɪst,
od,minor,ˈmaɪnəː,
od,content,ˈkantɛnt,
od,communism,ˈkamiɚˌnɪzəm,
od,trismus,ˈtrɪzməs,
od,recept,ˈriˌsɛpt,
od,auditory,ˈɔdəˌtɔri,
od,dentigerous,dɛnˈtɪdʒəːəs,
od,bama,ˈbæmə,
od,cox,kaks,
od,basilary,ˈbasɪləːi,
od,hyoid,ˈhaɪˌɔɪd,
od,process,ˈpraˌsɛs,
od,temporalis,tɛmpəˈrelɪs,
od,symmetric,səˈmɛtrɪk,
od,cherubic,tʃəˈr(j)ʊbɪk,
od,phthisis,ˈθaɪsəs,
od,mantle,ˈmæn(t)əl,
od,extra-orbital,ˌɛkstrəˈɔrbəd(ə)l,
od,norie,ˈnɔri,
od,vertebra,ˈvəːdəbrə,
od,colloid,ˈkaˌlɔɪd,
od,radiate,ˈrediˌet,
od,occiput,ˈaksəpət,
od,pleuropathy,plʊˈrapəθi,
od,lateralized,ˈlædəːəˌlaɪzd,
od,alisphenoid,ˌæləˈsfiˌnɔɪd,
od,infiltrate,ᵻnˈfɪlˌtret,
od,tophaceous,toˈfeʃəs,
od,extend,ɪkˈstɛnd,
od,mastoid,ˈmæˌstɔɪd,
od,thyro-arytenoid,ˌθaɪroəˈrɪtnˌɔɪd,
od,periglottic,ˌpɛɚˈɡladɪk,
od,cold,kold,
od,division,dəˈvɪʒən,
od,for,fɔr,
od,sal,sæl,
od,cleft,klɛft,
od,figurae,fɪˈɡiɚːi,
od,druse,drʊz,
od,hoarseness,ˈhɔːsnɪs,
od,plaque,plæk,
od,douane,dwan,
od,boundary,ˈbaʊnd(ə)ri,
od,ionize,ˈaiɚˌnaɪz,
od,neurinoma,ˌnyurəˈnomə,
od,wall,wɔl,
od,fibro-sarcoma,ˌfaɪbroˌsarˈkomə,
od,pneumatization,ˌnyumədəˈzeʃən,
od,tuberculum,təˈbəːkiɚləm,
od,meatal,miˈedl,
od,level,ˈlɛv(ə)l,
od,midline,ˈmɪdˌlaɪn,
od,attic,ˈædɪk,
od,precursor,ˈpriˌkəːsəː,
od,chorda,ˈkɔːdə,
od,conus,ˈkonəs,
od,blowout,ˈbloˌaʊt,
od,glossopharyngeal,ˌɡlɔsoˌfɛɚnˈdʒiɚl,
od,infiltrative,ˈɪnfɪlˌtredɪv,
od,residual,rəˈzɪdʒ(ə)wəl,
od,malposition,ˌmælpəˈzɪʃən,
od,stapedius,stəˈpiːdiɚs,
od,nodhead,ˈnadˌ(h)ɛd,
od,interposition,ˌɪntəpoˈzɪʃən,
od,condylar,ˈkɒndɪlə,
od,arytenoid,əˈrɪtnˌɔɪd,
od,trouvere,ˈtrʊvəː,
od,gum,ɡəm,
od,oral,ˈɔr(ə)l,
od,schneiderian,ˌʃnaɪˈdɪriɚn,
od,mural,ˈmyur(ə)l,
od,non-hodgkin,nanˈhadʒk(ə)n,
od,aqueous,ˈakwiɚs,
od,mucosal,myuˈkoz(ə)l,
od,atheromatous,aθəˈrɒmʌtəs,
od,live,lɪv,
od,adenitis,ˌædnˈnaɪdɪs,
od,iris,ˈaɪrᵻs,
od,odontogenic,oˌdan(t)əˈdʒɛnɪk,
od,sternebra,ˈstəːnᵻbrə,
od,his,hɪz,
od,necrotic,nəˈkradɪk,
od,xi,zaɪ,
od,bulbil,ˈbʌlbəl,
od,odontoma,ˌodanˈtomə,
od,bottom,ˈbadəm,
od,infundibulum,ɪnfʌnˈdɪbyuləm,
od,postdental,ˌpos(t)ˈdɛn(t)l,
od,complete,kəmˈplit,
od,laminated,ˈlæməˌnedᵻd,
od,submental,ˌsʌbˈmɛn(t)l,
od,depression,dəˈprɛʃən,
od,manipulation,məˌnɪpiɚˈleʃən,
od,nuclei,ˈnyukliˌaɪ,
od,enamel,ᵻˈnæməl,
od,end,ɛnd,
od,anomia,əˈnomiɚ,
od,pharyngeal,fəˈrɪndʒ(i)əl,
od,uncinate,ˈʌn(t)sənət,
od,cut,kət,
od,pyriform,ˈpɪrəˌfɔrm,
od,oak,ok,
od,devi,ˈdevi,
od,post-graduation,ˌpost ˌɡrædʒəˈweʃən,
od,oculomotor,ˌakiɚloˈmodəː,
od,medimnus,məˈdɪmnəs,
od,sternocleidomastoid,ˌstəːnəˌklaɪdəˈmæˌstɔɪd,
od,oropharyngeal,ˌɔrofəˈrɪndʒiɚl,
od,semicircular,ˌsɛˌmaɪˈsəːkiɚləː,
od,mycosis,maɪˈkosəs,
od,ipiti,ˈɪpədi,
od,ma,ma,
od,sah,saː,
od,glottic,ˈɡlɒtɪk,
od,modify,ˈmadəˌfaɪ,
od,distensible,dɪˈstɛnsɪb(ə)l,
od,infratentorial,ˌɪnfrəˌtɛnˈtɔriɚl,
od,tongue,təŋ,
od,apparatus,ˌæpəˈrædəs,
od,hypopharyngeal,ˌhʌɪpə(ʊ)fəˈrɪndʒiːəl,
od,saccule,ˈsæˌkyul,
od,reparative,rəˈpɛɚdɪv,
od,microcephaly,ˌmaɪkroˈsɛfəli,
od,area,ˈɛriɚ,
od,suboccipital,ˌsʌbakˈsɪpᵻdl,
od,abd,ˌeˌbiˈdi,
od,flix,flɪks,
od,annuli,ˈæniɚˌlaɪ,
od,myxofibroma,ˌmɪksoˌfaɪˈbromə,
od,relationship,rəˈleʃənˌʃɪp,
od,melanoses,ˌmɛləˈnosiz,
od,avid,ˈævəd,
od,supraorbital,ˌsuprəˈɔrbədl,
od,vestibule,ˈvɛstəˌbyul,
od,ivi,ˈiːviː,
od,long,lɔŋ,
od,cicad,ˈsɪkad,
od,trap,træp,
od,postinflammatory,ˌpostᵻnˈflæməˌtɔri,
od,ossify,ˈasəˌfaɪ,
od,perforator,ˈpəːfəˌredəː,
od,stylopharyngeus,ˌstaɪloˌfɛɚnˈdʒiɚs,
od,biffy,ˈbɪfi,
od,generalize,ˈdʒɛn(ə)rəˌlaɪz,
od,plunge,pləndʒ,
od,prolapse,proˈlæps,
od,mikulicz,ˈmɪkiɚˌlɪts,
od,premolar,priˈmoləː,
od,staphyloma,stafɪˈlomə,
od,coronavirus,kəˈronəˌvaɪrəs,
od,pseudo-fruit,ˈsudoˌfrut,
od,tympanosclerosis,ˌtɪmpənoskləˈrosəs,
od,retina,ˈrɛtn̩ə,
od,naevus,ˈnivəs,
od,perineuritis,ˌpɛɚnyuˈraɪdᵻs,
od,laryngectomy,larɪnˈdʒɛktəmi,
od,microsomia,ˌmaɪkroˈsomiɚ,
od,tusche,tuʃ,
od,segment,ˈsɛɡm(ə)nt,
od,post-cricoid,ˌpos(t)ˈkraɪˌkɔɪd,
od,periarticular,ˌpɛriˌarˈtɪkiɚləː,
od,guillain-barre,ˌɡɪjamˈbare,
od,vocalic,voˈkælɪk,
od,deform,dəˈfɔrm,
od,sclera,ˈsklɛɚ,
od,supraglottic,ˌsuprəˈɡladɪk,
od,modiolus,moˈdaiɚləs,
od,uveal,ˈyuviɚl,
od,xxx,ˌɛksˌɛksˈksɛks,
od,masseter,məˈsidəː,
od,epidemic,ˌɛpəˈdɛmɪk,
od,alibi,ˈæləˌbaɪ,
od,micrographia,ˌmaɪkroˈɡræfiɚ,
od,petromastoid,ˌpɛtroˈmæˌstɔɪd,
od,displacement,dɪsˈplesm(ə)nt,
od,orifice,ˈɔrəfəs,
od,pulp,pəlp,
od,cricothyroid,ˌkraɪkoˈθaɪˌrɔɪd,
od,aslib,ˈazlɪb,
od,teratogenic,ˌtɛɚtə(ʊ)ˈdʒɛnɪk,
od,canaliculus,ˌkænəˈlɪkiɚləs,
od,tegmen,ˈtɛɡmɛn,
od,retraction,rəˈtrækʃən,
od,waldeyer,ˈvaldʌiɚ,
od,alcohol,ˈælkəˌhɔl,
od,periodontitis,ˌpɛrioˌdanˈtaɪdᵻs,
od,spread,sprɛd,
od,retromaxillary,ˌrɛtroˈmæksəˌlɛri,
od,buphthalmos,bʊfˈθalmɒs,
od,bucco,ˌbʌkoˈnez(ə)l,
od,cal,kal,
od,sicca,ˈsɪkə,
od,hyperactive,ˌhaɪpəːˈæktɪv,
od,drainage,ˈdrenɪdʒ,
od,cricopharyngeal,ˌkraɪkofəˈrɪndʒ(i)əl,
od,sincipital,sɪnˈsɪpɪtəl,
od,implantation,ˌɪmplənˈteʃən,
od,cricoid,ˈkraɪˌkɔɪd,
od,shell,ʃɛl,
od,stapes,ˈsteˌpiz,
od,forms,fəː,
od,X's,ˈɛksəz,
od,pharyngoepiglottic,fəˌrɪŋɡoˌɛpəˈɡladɪk,
od,seroma,səˈromə,
od,ijo,ˈidʒo,
od,endemic,ɛnˈdɛmɪk,
od,aditus,ˈædədəs,
